number;adress;;;;;;;;
3832698401;СИББ 8047  Г.Новосибирск, Красный пр. 46 (300) ;Удален;;;;;;;Ростелеком
3832698482;СИББ 8047  Г.Новосибирск, Красный пр. 46 (301) ;Удален;;;;;;;Ростелеком
3852379978;СИББ 8644  г.Барнаул, пр. Красноармейский, 77б (501б) ;Удален;;;;;;;Ростелеком
3833582105;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) ;Удален;;;;;;;Ростелеком
3833582121;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) ;Удален;;;;;;;Ростелеком
3833582524;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) Учебный центр Центра развития талантов Сибирского банка ПАО Сбербанк. Данный номер необходим для организации обучения, в рамках которого необходима возможность поступления звонков на городской номер;Используется;;;;;;;Ростелеком
3833582109;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) ;Удален;;;;;;;Ростелеком
3833582114;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) Учебный центр Центра развития талантов Сибирского банка ПАО Сбербанк. Данный номер необходим для организации обучения, в рамках которого необходима возможность поступления звонков на городской номер;Используется;;;;;;;Ростелеком
3833582529;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) ;Удален;;;;;;;Ростелеком
3833582538;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) Учебный центр Центра развития талантов Сибирского банка ПАО Сбербанк. Данный номер необходим для организации обучения, в рамках которого необходима возможность поступления звонков на городской номер;Используется;;;;;;;Ростелеком
3833582111;СИББ 8047  г.Новосибирск, мкр. Горский, 66 (303) ;Удален;;;;;;;Ростелеком
3822535304;СИББ 8616  г.Томск, ул.Московский тракт, 6/5 ;Удален;;;;;;;Ростелеком
3833582113;СИББ 8047  г.Новосибирск, мкр.Горский, 66 (311) ;Удален;;;;;;;Ростелеком
3833582110;СИББ 8047  г.Новосибирск, мкр.Горский, 66 (310) ;Удален;;;;;;;Ростелеком
3833582103;СИББ 8047  г.Новосибирск, мкр.Горский, 66 (303) ;Удален;;;;;;;Ростелеком
3832698405;СИББ 8047  Г.Новосибирск, Красный пр. 46 (313) ;Удален;;;;;;;Ростелеком
3832698435;СИББ 8047  Г.Новосибирск, Красный пр. 46 (313) ;Удален;;;;;;;Ростелеком
3832698411;СИББ 8047  Г.Новосибирск, Красный пр. 46 (313) ;Удален;;;;;;;Ростелеком
3942293309;СИББ 8591  г.Кызыл, ул.Кочетова, 34А Специалист по работе с персоналом Центра развития талантов HR-Блока Сибирского банка (УРМ г Кызыл). Единственная связующая точка.;Используется;;;;;;;Тывасвязьинформ
3832698407;СИББ 8047  г.Новосибирск, Красный пр., 46(308) ;Удален;;;;;;;Ростелеком
